1319,Oliver Twist
1320,Under the Same Moon
1321,How to Deal
1327,Scream 3
1328,The Eye
1329,The Mothman Prophecies
1330,The Wedding Singer
1332,"New York, I Love You"
1333,Ice Princess
1335,The Prince and Me
1336,Bridget Jones - The Edge of Reason
1337,It's Complicated
1338,The Bucket List
1339,Freaky Friday
1340,Children Underground
1341,Life And Debt
1342,The Yes Men
1343,A State of Mind
1344,See What I'm Saying
1345,A Man Named Pearl
1346,Emmanuel's Gift
1347,Third Star
1348,Men At Work
1349,Rocky Balboa
1350,The Wrestler
1351,The Godfather
1352,Casino
1353,Scarface
1354,Pariah
1355,Fat Girl (A ma soeur!)
1356,From Hell
1357,Zodiac
1358,The Black Dahlia
1359,Paradise Lost 3: Purgatory
1360,Paradise Lost 2 - Revelations
1361,Little Dieter Needs to Fly
1362,Hannibal Rising
1363,Hannibal
1364,Red Dragon
1365,Seven (Se7en)
1366,Evan Almighty
1367,The Dreamers
1368,8 1/2
1369,The Big Chill
1370,The Guitar
1371,Smile
1372,Molly
1373,Inside Man
1426,Pocahontas II - Journey to a New World
1427,The Hunchback of Notre Dame
1428,Tarzan
1626,Thunderball
1435,Beauty and the Beast - The Enchanted Christmas
1374,The Ledge
1375,Face/Off
1376,Bus 174 (Onibus 174)
1377,"The Godfather, Part II"
1378,Fried Green Tomatoes
1379,Beaches
1380,Save the Last Dance
1381,Wild Things
1383,In the Land of Women
1384,The Insider
1385,The Firm
1386,Inglourious Basterds
1387,Katyn
1388,Saraband
1390,Cidade de Deus (City of God)
1391,Mesrine: Killer Instinct (L'instinct de mort)
1392,Mesrine: Part 1 (Killer Instinct) and Part 2 (Public Enemy #1)
1393,Read My Lips (Sur mes levres)
1394,Balseros
1396,El Bano del Papa (The Pope's Toilet)
1397,Whisky
1398,Funny Games
1399,Salo (Salo o le 120 giornate di Sodoma)
1400,Battle in Heaven (Batalla en el cielo)
1401,Attenberg
1402,Mozart's Sister
1403,Bram Stoker's Dracula
1404,The Mask of Zorro
1405,Romeo + Juliet
1406,The Phantom of the Opera
1407,Moulin Rouge
1408,Chicago
1409,Across the Universe
1411,The Young Victoria
1413,Quills
1414,The Affair of the Necklace
1415,Once
1416,Dr. Dolittle 2
1418,Doctor Dolittle
1419,Ace Ventura - When Nature Calls
1420,The Mask
1422,Born To Be Wild
1423,African Cats
1424,Deep Blue
1425,The Land Before Time
1429,The Return of Jafar (Aladdin 2)
1430,Cinderella III: A Twist in Time
1431,Anastasia
1432,Fantasia
1433,The Great Mouse Detective
1434,High School Musical
1436,Contact
1437,The Abyss
1438,2001: A Space Odyssey
1439,Explorers
1440,The Last Starfighter
1441,The Last Mimzy
1442,The Transformers - The Movie
1443,Transformers: Revenge of the Fallen
1446,Avatar
1447,Cowboys & Aliens
1448,The Terminator
1449,Robocop 2
1450,Starship Troopers
1451,Rocky II
1452,Rocky IV
1453,Million Dollar Baby
1454,Labyrinth
1455,The Dark Crystal
1456,The Neverending Story II: The Next Chapter
1457,MirrorMask
1458,Singin' in the Rain
1459,Annie
1460,Bridge to Terabithia
1461,"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe"
1462,The Indian in the Cupboard
1463,Mars Needs Moms
1464,The Curious Case of Benjamin Button
1465,The Butterfly Effect
1466,Water for Elephants
1467,Silent Hill
1468,Cube
1469,What Dreams May Come
1470,Robin Hood: Men in Tights
1471,The Chronicles of Narnia: Prince Caspian
1472,Eragon
1473,A Little Princess
1477,Phoebe in Wonderland
1478,Howl's Moving Castle
1479,Princess Mononoke (Mononoke-hime)
1480,Castle in the Sky
1481,Kiki's Delivery Service
1482,Ponyo
1483,The Others
1484,The Sixth Sense
1486,The Devil's Backbone (El Espinazo del diablo)
1487,Hellboy
1489,The Wolfman
1613,Redline
1614,Pitch Black
1490,Jonah Hex
1581,Working Girl
1582,Fargo
1583,"O Brother, Where Art Thou?"
1584,Employee of the Month
1802,Velvet Goldmine
1803,We Don't Live Here Anymore
1804,Who's Afraid of Virginia Woolf?
1805,Women in Trouble
1806,Naked Ambition: An R Rated Look at an X Rated Industry
1491,Solomon Kane
1492,Red Riding Hood
1493,The Hobbit: An Unexpected Journey
1494,Sleeping Beauty
1495,Miss Potter
1496,Peter Pan
1497,Peter Pan
1498,Anna and the King
1499,The King and I
1500,Anna and the King of Siam
1501,A Streetcar Named Desire
1502,Citizen Kane
1503,The Sisterhood of the Traveling Pants
1504,Battle Royale 3D
1505,The Hunger Games: Catching Fire
1506,To Kill A Mockingbird
1507,Scrooge (A Christmas Carol)
1508,National Lampoon's Christmas Vacation
1509,Scrooged
1510,The Muppet Christmas Carol
1512,How the Grinch Stole Christmas
1513,How the Grinch Stole Christmas
1515,The Adventures of Tintin
1516,The Lion King 2 - Simba's Pride
1517,Bambi
1518,The Jungle Book
1519,Eraserhead
1520,Le Scaphandre et le Papillon (The Diving Bell and the Butterfly)
1521,Young Sherlock Holmes
1616,Serenity
1617,Babylon A.D.
1618,Goldfinger
1619,GoldenEye
1620,The Spy Who Loved Me
1514,Oliver Twist
1634,Edge of Darkness
1635,A History of Violence
1874,Ronin
1875,Catch Me If You Can
1876,Training Day
1522,Sherlock Holmes: A Game of Shadows
1525,Casper
1526,The Witches
1527,The First Wives Club
1528,Ghostbusters
1529,Child's Play
1530,Critters 2 - The Main Course
1531,Bride of Chucky
1532,Raiders of the Lost Ark
1533,Alvin and the Chipmunks: Chipwrecked
1534,Hotel for Dogs
1535,High School Musical 3: Senior Year
1537,Babe: Pig in the City
1539,The Adventures of Milo and Otis
1540,DuckTales: The Movie - Treasure of the Lost Lamp
1541,Scooby-Doo
1544,Lara Croft Tomb Raider - The Cradle of Life
1545,National Treasure: Book of Secrets
1546,National Treasure
1547,Once Upon a Time in Mexico
1548,El Mariachi
1549,Machete
1550,The Matrix
1551,The Matrix Revisited
1552,Camp Rock
1553,Daddy Day Camp
1554,Are We There Yet?
1555,Junior
1556,Cheaper by the Dozen 2
1558,"Yours, Mine and Ours"
1559,All About Steve
1560,Serving Sara
1561,Terminator 2: Judgment Day
1562,Die Hard
1563,Live Free or Die Hard
1564,Year One
1566,Gulliver's Travels
1567,Back to the Future Part III
1568,Clockstoppers
1569,102 Dalmatians
1570,The Fox and the Hound
1621,From Russia With Love
1622,Live and Let Die
1623,The Living Daylights
1624,Dr. No
1625,A View to a Kill
1571,Marmaduke
1572,See Spot Run
1573,"Planes, Trains and Automobiles"
1574,Fun With Dick and Jane
1575,Slacker
1576,Taking Woodstock
1577,Outside Providence
1578,Empire Records
1579,Adventures in Babysitting
1580,The Big Kahuna
1585,When in Rome
1586,W.
1587,Disaster Movie
1588,Meet the Spartans
1589,The Ring Two
1590,The Grudge
1591,The Unborn
1592,Dark Water
1593,Shutter
1596,High School Musical 2
1597,Honey
1598,Step Up 2 the Streets
1599,Dirty Dancing
1600,Take the Lead
1601,The Heartbreak Kid
1602,The Chaperone
1603,Barry Munday
1604,HappyThankYouMorePlease
1605,Green Card
1607,The Fast and the Furious
1608,Fast & Furious
1609,Takers
1610,Assault on Precinct 13
1611,16 Blocks
1612,Gone in 60 Seconds (Gone in Sixty Seconds)
1627,X2: X-Men United
1628,Clash of the Titans
1629,The Game
1630,The Fugitive
1631,Flightplan
1632,Eagle Eye
1680,Fahrenheit 451
1877,Bad Lieutenant: Port of Call New Orleans
2003,When a Stranger Calls
2004,Rear Window
2005,Scream
1636,The Next Three Days
1637,Trespass
1638,Phil Ochs: There But For Fortune
1639,Ray
1640,Crazy Heart
1641,Walk Hard: The Dewey Cox Story
1642,Whale Rider
1643,She's All That
1644,Glory Road
1645,Coach Carter
1646,Rudy
1647,The Mighty Ducks
1648,D3: The Mighty Ducks
1649,Varsity Blues
1650,Invincible
1654,Kabhi Alvida Naa Kehna
1656,Dhoom 2 (Dhoom:2)
1657,Charlotte Bronte's Jane Eyre
1658,The Three Musketeers
1660,The Man in the Iron Mask
1661,Unfaithful
1662,About Last Night...
1663,Full Frontal
1664,Titanic
1665,Pearl Harbor
1666,Chinatown
1667,Lawrence of Arabia
1668,Doubt
1669,Elegy
1670,Little Children
1672,Love in the Time of Cholera
1673,The Last of the Mohicans
1674,The Patriot
1675,Surrogates
1676,Repo! The Genetic Opera
1677,Splice
1678,"I, Robot"
1679,I Am Number Four
1681,The Last Airbender
1682,Stargate
1683,Tron Legacy
1684,Judge Dredd
1685,Deja Vu
1686,The Adjustment Bureau
1687,Looper
1772,Blast from the Past
1773,The Majestic
1774,Happy Tears
1775,Drugstore Cowboy
1776,Snatch
1777,Repulsion
1778,All About Eve
1779,Kings of the Evening
1688,The Dark Knight Rises
1689,Memento
1690,Time Bandits
1691,Metropolis
1692,Mad Max 2: The Road Warrior
1693,District 9
1694,The Running Man
1695,King Kong
1696,Godzilla
1697,Mighty Joe Young
1698,The Wedding Date
1700,Say Anything...
1701,Thursday
1702,Natural Born Killers
1703,The Faculty
1705,Teeth
1706,The Craft
1707,Strange Days
1708,The Mist
1709,The Road
1710,Moon
1711,Gwoemul (The Host)
1712,Sunshine
1713,Terminator Salvation
1743,Frankie and Alice
1745,Liam
1962,Amores Perros
1963,Point Break
2055,The Baxter
2056,Monty Python and the Holy Grail
2057,The Man Who Cried
1714,Ramona and Beezus
1715,Holes
1716,Hoot
1717,Unaccompanied Minors
1718,The Little Rascals
1719,Flipped
1721,Harriet the Spy
1722,Judy Moody and the NOT Bummer Summer
1723,Fred: The Movie
1780,Party Monster
1781,Cruel Intentions 2
1817,The Santa Clause 3: The Escape Clause
1818,The Perfect Holiday
1819,Santa Claus - The Movie
1820,Deck the Halls
1821,Four Christmases
1724,Leaves of Grass
1725,Jerry Maguire
1726,Eagle vs. Shark
1727,Everybody's Fine
1728,S. Darko: A Donnie Darko Tale
1729,The Illustrated Man
1730,The Quiet Earth
1731,Blue Velvet
1732,Twin Peaks - Fire Walk with Me
1733,Lost Highway
1734,Inland Empire
1735,The Krays
1736,The Way Back
1737,Hard Candy
1738,Hideaway
1739,Kids
1740,Woman Thou Art Loosed
1741,Waiting to Exhale
1798,The Hot Chick
1799,I Spit on Your Grave (Day of the Woman)
1800,Martyrs
1801,Pirate Radio (The Boat That Rocked)
1747,Like Dandelion Dust
1748,Aberdeen
1749,The Sweet Hereafter
1750,Billy Elliot
1751,Leo
1755,Your Friends & Neighbors
1756,Asylum
1757,Auto Focus
1758,A Walk on the Moon
1759,The Conversation
1760,Notes on a Scandal
1761,The Skin I Live In
1763,All About My Mother
1764,Under the Tuscan Sun
1765,A Room With A View
1766,The Thomas Crown Affair
1767,Ikiru (Doomed) (Living) (To Live)
1768,Charlie Wilson's War
1769,Everyone Says I Love You
1770,Breaking Upwards
1771,Le Million
1782,Heartbeats
1783,The American
1784,Patriot Games
1785,Spy Game
1786,Fay Grim
1787,Conviction
1788,The Last King of Scotland
1789,Tinker Tailor Soldier Spy
1790,White Material
1791,The Departed
1792,Carlito's Way
1793,How High
1794,Friday
1795,Van Wilder: The Rise of Taj (Van Wilder 2)
1796,Johnny English
1797,Legally Blonde
1807,Cat Run
1808,"South Park: Bigger, Longer and Uncut"
1809,Beavis and Butt-Head Do America
1811,Sarah's Key
1812,State of Play
1813,The Pelican Brief
1814,Apollo 18
1815,Match Point
1816,Sweet and Lowdown
1822,College Road Trip
1823,The Replacements
1824,Mean Machine
1825,Airplane 2 - The Sequel
1826,The Expendables
1827,The Losers
1828,Commando
1829,National Lampoon's Vacation
1830,Pirates of the Caribbean: On Stranger Tides
1831,Ali G Indahouse - The Movie
1832,Bruno
1833,Coming to America
1834,The Ringer
1835,Jackass 3-D
1838,Fierce Creatures
1839,Black Sheep
1840,Beverly Hills Ninja
1841,The Time Machine
1842,Kingpin
1843,Practical Magic
1844,Simply Irresistible
1845,Night of the Living Dead
1846,Resident Evil
2058,The Cider House Rules
1847,Stake Land
1848,The Beach
1849,Day of the Dead
1850,Resident Evil: Extinction
1851,Candyman
1879,Dragonball Evolution
1880,The Rundown (Welcome to the Jungle)
1881,"Crouching Tiger, Hidden Dragon"
1882,Jet Li's Fearless (Huo Yuan Jia) (Legend of a Fighter)
1883,You Got Served
1852,Dylan Dog: Dead of Night
1853,The Green Hornet
1854,X-Men Origins - Wolverine
1855,Batman Begins
1856,Grosse Pointe Blank
1857,Special
1858,War of the Worlds
1859,Trollhunter
1860,Lord of the Flies
1861,The Outsiders
1862,DOA: Dead or Alive
1863,Sucker Punch
1864,Josie and the Pussycats
1865,Spy Hard
1866,D.E.B.S.
1867,Next Friday
1868,Friday After Next
1869,Blazing Saddles
1870,The Hitchhiker's Guide to the Galaxy
1871,In Bruges
1873,Panic
1878,The Karate Kid
1884,Drumline
1885,Saw III
1886,Smokin' Aces
1887,The Locusts
1888,Honeydripper
1889,Sin City
1890,Stand and Deliver
1891,Dangerous Minds
1892,Hostage
1893,Menace II Society
1894,Anuvahood
1896,"Blood In, Blood Out (Bound by Honor)"
1897,The Brave One
1898,Machine Gun Preacher
1899,The Punisher
1900,Collateral Damage
1901,Green Lantern
1902,The Fantastic Four
1903,Ghost Rider
1904,X-Men: The Last Stand
1905,Big Momma's House
1906,Norbit
1907,Miss Congeniality
1908,Kingdom of Heaven
1909,The Last Legion
1910,Centurion
1911,Troy
1912,Merlin
1913,"Honey, I Blew Up the Kid"
1914,"Honey, We Shrunk Ourselves"
1915,The Ant Bully
1916,The Borrowers
1917,Bedtime Stories
2059,Don Juan DeMarco
2060,A Very Long Engagement
2001,Biutiful
2002,Arlington Road
1918,Casino Jack And The United States Of Money
1919,Enron: The Smartest Guys in the Room
1920,High Plains Drifter
1921,Eden Lake
1923,127 Hours
1924,The Motorcycle Diaries (Diarios de Motocicleta)
1925,Grizzly Man
1927,Kill Bill: Volume 1
1928,Grindhouse
1929,Hanna
1930,The Long Kiss Goodnight
1931,Black Dynamite
1932,Raising Arizona
1933,The Man Who Wasn't There
1934,The Tailor of Panama
1935,Jacob's Ladder
1936,Secret Window
1937,What Lies Beneath
1939,Lonely Hearts
1941,Road to Perdition
1942,Dirty Harry
1943,Blood Work
1944,Death Proof
1945,Nikita (La Femme Nikita)
1946,The Hit
1947,Hesher
1948,Batman
1949,Batman Returns
1950,The Untouchables
1951,Days of Heaven
1952,The New World
1953,Letters from Iwo Jima
1954,Windtalkers
1955,Rescue Dawn
1956,Blood Diamond
1958,The Recruit
1959,Traitor
1960,"Truth or Consequences, N.M."
1961,Valkyrie
1964,White Irish Drinkers
1965,The Score
1966,Secretariat
1967,Schindler's List
1968,Sexy Beast
1969,Identity
1970,Triangle
1971,"Tomorrow, When the War Began"
1972,Animal Factory
1973,Neds
1974,The Snowtown Murders
1975,Big Trouble in Little China
1976,Escape from L.A.
1977,Mad Max
1978,The Covenant
1979,Fright Night
1980,Buffy the Vampire Slayer
1981,On the Outs
1982,Little Fish
1983,Personal Velocity: Three Portraits
1984,The Crossing Guard
1985,L.A. Confidential
1986,Shotgun Stories
1987,Frozen River
1988,George Washington
1989,Once Were Warriors
1990,The Assassination of Jesse James by the Coward Robert Ford
1991,Once Upon a Time in the West
1992,The Searchers
1993,3:10 to Yuma
1994,Tombstone
1995,The Proposition
1996,"The Good, the Bad and the Ugly (Il Buono, il Brutto, il Cattivo.)"
1997,For a Few Dollars More (Per Qualche Dollaro in Piu)
1998,The Lord of the Rings: The Fellowship of the Ring
1999,The Lord of the Rings: The Return of the King
2000,The Air I Breathe
2061,The Rocker
2062,Ever After: A Cinderella Story
2006,Prom Night
2007,Darkness Falls
2008,The Happening
2009,Phantoms
2010,Get Shorty
2011,The Scenesters
2012,Lucky Number Slevin
2013,Layer Cake
2014,"Lock, Stock and Two Smoking Barrels"
2015,The Big Sleep
2016,Double Indemnity
2017,L'Auberge Espagnole (Pot Luck)(Euro Pudding)(The Spanish Apartment)
2018,Happy-Go-Lucky
2019,"Fond Kiss..., Ae, (Just a Kiss)"
2020,Sixty Six
2021,Benny & Joon
2022,Of Mice and Men
2023,Vanilla Sky
2024,Patch Adams
2025,The Great Escape
2027,Twilight Saga: Breaking Dawn Part 1
2028,Cirque du Freak: The Vampire's Assistant
2029,The Twilight Saga: Breaking Dawn Part 2
2030,Underworld
2031,Blade
2032,Underworld: The Rise of the Lycans
2033,Blade: Trinity
2034,From Paris with Love
2035,Firewall
2036,The Devil's Advocate
2037,The Last Man on Earth
2038,The Day After Tomorrow
2039,Simon Birch
2040,The Ultimate Gift
2041,World Trade Center
2042,Madea's Family Reunion
2043,Diary of a Mad Black Woman
2045,My Girl 2
2046,The Informers
2047,Less Than Zero
2048,Who Killed the Electric Car?
2049,Crude
2050,The 11th Hour
2051,Speechless
2052,Broadcast News
2053,Soapdish
2054,Cactus Flower
2063,Rampart
2064,Lawless Heart
2065,The Greatest
2066,Gardens of Stone
2067,Braveheart
2223,G.I. Joe: The Rise of Cobra
2224,Star Trek
2225,Jurassic Park
2068,The Chronicles of Narnia: The Voyage of the Dawn Treader
2069,The Lizzie McGuire Movie
2071,Jump In!
2072,A Better Life
2073,Emma
2074,Mansfield Park
2075,Shall We Dance
2076,I Love You Beth Cooper
2077,The New Guy
2078,Confessions of a Teenage Drama Queen
2079,Hairspray
2080,Hairspray
2081,Liar Liar
2082,Shallow Hal
2083,Young People Fucking (Y.P.F.)
2084,Jersey Girl
2085,The Rebound
2086,The Switch
2087,Father of the Bride
2088,The Back-up Plan
2089,Miami Rhapsody
2090,The Women
2091,Love Story
2092,Terms of Endearment
2093,The War of the Roses
2094,Dead Man Walking
2095,The Oh in Ohio
2096,Big Bad Love
2097,The Prince and the Showgirl
2099,Charlie St. Cloud
2100,Big
2200,Oceans (Disneynature's Oceans)
2201,Winged Migration (Le Peuple Migrateur)
2101,Leap Year
2102,Resurrecting the Champ
2226,Dances With Wolves
2228,Pandorum
2229,Lifeforce
2230,Terminator 3 - Rise of the Machines
2231,Predator
2232,Dreamcatcher
2233,Starship Troopers 3: Marauder
2103,Circo
2104,Tuck Everlasting
2106,Letters to Juliet
2108,Shutter (They Are Around Us)
2110,Scream 4
2111,I Still Know What You Did Last Summer
2112,Hostel: Part II
2113,Saw 3D
2114,Saw
2115,Saw II
2116,Gin gwai (The Eye)
2118,11-11-11
2119,Signs
2120,Never Been Kissed
2121,Tokyo!
2122,"New York, New York"
2123,Rent
2124,Paris Je T'aime
2127,Chasing Liberty
2129,Living Out Loud
2203,Earth (Disneynature's Earth) (Planet Earth)
2205,The Land Before Time III - The Time of Great Giving
2130,The Big Year
2132,Last Holiday
2133,It's a Boy Girl Thing
2134,Rocky III
2135,"The Godfather, Part III"
2136,A Bronx Tale
2137,Carlito's Way: Rise to Power
2138,The Ninth Gate
2139,The Zodiac
2140,No Country for Old Men
2142,The Girl with the Dragon Tattoo
2143,Hollywoodland
2144,The Prestige
2145,Manhunter
2234,Independence Day
2235,Rocky V
2236,Legend
2237,Willow
2238,Return to Oz
2146,Bereavement
2148,Phenomena (Creepers)
2149,Furry Vengeance
2150,Nine
2151,How to Rob a Bank
2152,A Perfect Murder
2153,Hush
2154,The Rock
2155,Con Air
2156,Replicant
2157,War (Rogue Assassin)
2158,Speed
2160,Turtles Can Fly (Lakposhtha ham parvaz mikonand)
2161,The Strange Case Of Angelica
2162,Thelma & Louise
2163,Boys on the Side
2164,A Thousand Acres
2165,Divine Secrets of the Ya-Ya Sisterhood
2166,Make It Happen
2167,Center Stage
2168,Basic Instinct
2170,"Good Night, And Good Luck"
2171,The Informant!
2172,The Lincoln Lawyer
2173,A Few Good Men
2174,Defiance
2175,The Great Raid
2176,La Haine (Hate)
2209,Aladdin and the King of Thieves
2210,Cinderella II - Dreams Come True
2211,Fantasia 2000
2212,The Many Adventures of Winnie the Pooh
2213,Treasure Planet
2169,Wild Things 2
2177,Elite Squad: The Enemy Within
2178,Cidade dos Homens (City of Men)
2179,Waste Land
2372,Don't Tell Mom the Babysitter's Dead
2373,Blood Simple
2180,Mesrine: Public Enemy #1 (L'ennemi public n1)
2182,Last Train Home
2183,Funny Games
2184,Seraphine
2185,Amadeus
2186,Interview with the Vampire
2187,Dracula
2188,Let Me In
2189,The Legend of Zorro
2190,Robin Hood: Prince of Thieves
2191,The Mark of Zorro
2192,Romeo and Juliet
2193,The Phantom of the Opera
2194,Phantom Of The Opera
2195,Burlesque
2197,The Libertine
2198,The Swell Season
2199,Who Framed Roger Rabbit
2214,The Black Cauldron
2216,2010: The Year We Make Contact
2217,Sanctum
2218,Aliens
2219,Alien
2220,Sphere
2221,Prometheus
2222,G.I. Joe: The Movie
2239,The Artist
2240,An American in Paris
2241,On the Town
2243,Oliver!
2245,Small Soldiers
2246,The Time Traveler's Wife
2247,Jack
2248,Frequency
2250,The Exorcist
2251,Case 39
2252,The Reaping
2254,Cube 2 - Hypercube
2255,The Lovely Bones
2256,City of Angels
2258,Somewhere in Time
2259,Young Frankenstein
2260,History of the World -- Part I
2262,Percy Jackson & the Olympians: The Lightning Thief
2263,Dragonheart
2265,The Tempest
2266,Kaze no tani no Naushika (Nausicaa of the Valley of the Wind) (Warriors of the Wind)
2267,My Neighbor Totoro
2268,Neko no Ongaeshi (The Cat Returns)
2269,Gedo senki (Tales from Earthsea)
2270,The Village
2271,The Skeleton Key
2272,Stir of Echoes
2273,The Uninvited
2274,Let the Right One In
2275,Uncle Boonmee Who Can Recall His Past Lives
2276,We Are What We Are
2277,Hellboy II: The Golden Army (Hellboy 2)
2278,Hulk
2279,An American Werewolf in London
2280,The Wolf Man
2281,Cursed
2282,Teen Wolf
2283,Wild Wild West
2284,Punisher: War Zone
2287,Constantine
2288,Beastly
2289,The Lord of the Rings: The Two Towers
2290,The Lord of the Rings
2291,The Hobbit
2292,Lady and the Tramp
2293,Little Women
2294,Becoming Jane
2295,Down with Love
2296,Nicholas Nickleby
2297,Hook
2299,Rebel Without a Cause
2300,Cat on a Hot Tin Roof
2301,RKO 281: The Battle Over Citizen Kane
2302,The Third Man
2303,The Sisterhood of the Traveling Pants 2
2304,Now and Then
2305,Monte Carlo
2306,Batoru rowaiaru II: Chinkonka (Battle Royale II)
2307,Ninja Assassin
2308,12 Angry Men (Twelve Angry Men)
2309,Mr. Smith Goes to Washington
2310,The Shawshank Redemption
2311,The Green Mile
2312,Vegas Vacation
2313,National Lampoon's European Vacation
2314,Home Alone
2315,Muppet Treasure Island
2316,The Muppet Movie
2317,The Great Muppet Caper
2318,The Muppets Take Manhattan
2319,Rudolph the Red-Nosed Reindeer
2320,Dr. Seuss - The Cat in the Hat
2321,Indiana Jones and the Temple of Doom
2322,The Lion King 1 1/2
2323,Bambi II
2324,The Jungle Book 2
2325,Un Chien Andalou (An Andalusian Dog)
2326,Korkoro
2327,The Keys to the House
2328,The Man Without a Face
2329,RocknRolla
2330,Casper Meets Wendy
2331,Casper - A Spirited Beginning
2332,Ghostbusters 2
2333,Men in Black
2334,Men in Black II
2335,Dead Silence
2336,Child's Play 2
2337,Seed Of Chucky
2338,Child's Play 3
2339,Indiana Jones and the Kingdom of the Crystal Skull
2340,Indiana Jones and the Last Crusade
2341,The Mummy
2342,Romancing the Stone
2343,Homeward Bound - The Incredible Journey
2345,Tinker Bell
2348,A Goofy Movie
2349,Sahara
2350,Season of the Witch
2351,The Da Vinci Code
2352,Angels & Demons
2353,A Fistful of Dollars (Per un Pugno di Dollari)
2354,Planet Terror (Grindhouse Presents: Robert Rodriguez's Planet Terror)
2355,From Dusk Till Dawn
2356,The Parent Trap
2357,Are We Done Yet?
2358,Die Hard 3: With a Vengeance
2359,Die Hard 2
2360,Unstoppable
2361,The Net
2362,Spy Kids
2363,Spy Kids 3-D - Game Over
2364,101 Dalmatians
2365,The Aristocats
2366,The Fox and the Hound 2
2367,Lady and the Tramp II: Scamp's Adventure
2368,Marley & Me
2369,The Shaggy Dog
2370,Can't Hardly Wait
2371,The Sitter
2374,A Simple Plan
2375,Before the Devil Knows You're Dead
2376,The Hudsucker Proxy
2377,Good Luck Chuck
2378,Employee of the Month
2379,The Hitcher
2380,Nixon
2381,Frost/Nixon
2382,Recount
2384,The Messengers
2385,Gothika
2386,White Noise
2387,The Grudge 2
2388,The Omen
2389,Poltergeist
2390,The Omen
2392,Step Up 3-D
2393,Dirty Dancing - Havana Nights
2394,Footloose
2395,Inside Out
2398,Funny Ha Ha
2400,Herbie: Fully Loaded
2401,Death Race
2402,Armored
2403,Heist
2405,Gone in 60 Seconds
2406,Torque
2407,The Descent
2408,The Animatrix
2409,Star Wars: Episode IV - A New Hope
2410,Star Wars: Episode III - Revenge of the Sith 3D
2411,Star Trek - First Contact
2413,2012
2414,The Book of Eli
2415,Tomorrow Never Dies
2416,Die Another Day
2418,The World Is Not Enough
2419,Octopussy
2420,You Only Live Twice
2421,Clash of the Titans
2422,Prince of Persia: The Sands of Time
2423,Immortals
2424,The Box
2425,U.S. Marshals
2426,Red Eye
2427,Panic Room
2428,The Forgotten
2429,Cellular
2587,Julia
2588,The Little Drummer Girl
2435,Payback
2436,Eastern Promises
2484,The Rocky Horror Picture Show
2485,The Fly
2437,A Dangerous Method
2438,In A Better World
2439,Pour elle (Anything for Her)
2440,Presumed Innocent
2441,Trapped
2442,Bob Dylan: Don't Look Back
2443,Pete Seeger: The Power of Song
2444,The Weather Underground
2445,Throw Down Your Heart
2446,Dreamgirls
2447,Selena
2448,Masked And Anonymous
2449,Whatever It Takes
2450,Radio
2451,Love and Basketball
2452,The 5th Quarter
2453,D2: The Mighty Ducks
2456,Om Shanti Om
2458,Fanaa
2465,The Three Musketeers
2589,Cry Freedom
2590,Invictus
2468,The Double Hour
2471,Flyboys
2472,Top Gun
2473,The Two Jakes
2474,The Bridge on the River Kwai
2475,Doctor Zhivago
2476,Spartacus
2477,The Help
2478,Happiness
2479,Apocalypto
2480,The Last Samurai
2481,Gladiator
2482,300
2483,Gamer
2486,Species
2487,Frankenstein
2488,Little Otik
2489,The Blob
2490,Jumper
2491,The Sorcerer's Apprentice
2492,TMNT
2496,TRON
2497,Ghost in the Machine
2498,Next
2499,Dark City
2500,North by Northwest
2501,Man of Steel
2502,Batman: Under the Red Hood
2503,Following
2504,Das Cabinet des Dr. Caligari. (The Cabinet of Dr. Caligari)
2505,Doomsday
2506,Battle: Los Angeles
2507,The Condemned
2508,King Kong
2509,Dragon Wars
2510,Post Grad
2512,Kalifornia
2584,The Bang Bang Club
2513,The Thing
2514,Slither
2516,Deadgirl
2518,The Witches of Eastwick
2519,Hubble 3D
2520,Jaws
2521,Gojira
2522,Godzilla 2000
2523,Waterworld
2525,Because of Winn-Dixie
2526,Home Alone 2: Lost in New York
2527,Snowmen
2528,The Sandlot 2
2529,A Little Romance
2530,The New Adventures of Pippi Longstocking
2531,The Ice Harvest
2532,Welcome to the Dollhouse
2533,Sisters
2534,The Blind Side
2535,Wild At Heart
2537,The Pianist
2538,Alive
2539,Walkabout
2540,Freeway
2542,The Clearing
2544,Putty Hill
2545,Gummo
2546,How Stella Got Her Groove Back
2547,I Can Do Bad All By Myself
2548,I Will Follow
2543,Devil's Pond
2549,The Imperialists Are Still Alive!
2550,In the Bedroom
2551,Rabbit Hole
2552,Affliction
2553,The Emperor's New Clothes
2554,The Full Monty
2555,The Roommate
2556,Blow Out
2557,The Talented Mr. Ripley
2558,Eyes Without a Face
2559,Te doy mis ojos (Take My Eyes)
2560,The Limits of Control
2561,Huhwihaji Anha (No Regret)
2563,Volver
2564,Mujeres al Borde de un Ataque de Nervios (Women on the Verge of a Nervous Breakdown)
2565,Must Love Dogs
2566,A Good Year
2567,Every Day
2568,Kate & Leopold
2569,Encino Man
2570,Our Idiot Brother
2571,The Boondock Saints
2572,Psycho
2573,Persona
2574,Don't Bother to Knock
2575,Sunset Boulevard
2576,What Ever Happened to Baby Jane?
2577,Jules and Jim
2578,The Living End
2579,Hitman
2580,Munich
2581,The Hunt for Red October
2582,Double Jeopardy
2583,Murder in the First
